timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,solar_capacity,solar_generation_actual,wind_onshore_capacity,wind_onshore_generation_actual
2019-01-30T16:00:00Z,8291.49,9667.35,620.0,1.1,64.0,18.88
2019-01-30T17:00:00Z,8548.17,9904.48,620.0,0.01,64.0,19.5
2019-01-30T18:00:00Z,8824.31,9644.8,620.0,0.01,64.0,14.11
2019-01-30T19:00:00Z,8514.08,9384.79,620.0,0.0,64.0,16.86
2019-01-30T20:00:00Z,8093.08,8953.08,620.0,0.0,64.0,15.65
2019-01-30T21:00:00Z,7667.4,8450.02,620.0,0.0,64.0,18.0
2019-01-30T22:00:00Z,7509.04,8249.73,620.0,0.0,64.0,21.74
2019-01-30T23:00:00Z,7263.95,7833.34,620.0,0.0,64.0,21.73
2019-01-31T00:00:00Z,7171.04,7998.05,620.0,0.0,64.0,25.27
2019-01-31T01:00:00Z,7291.99,8294.48,620.0,0.0,64.0,28.72
2019-01-31T02:00:00Z,7341.9,7988.79,620.0,0.0,64.0,22.73
2019-01-31T03:00:00Z,7425.98,8277.61,620.0,0.0,64.0,21.82
2019-01-31T04:00:00Z,7242.17,8093.16,620.0,0.01,64.0,14.09
2019-01-31T05:00:00Z,7169.8,8593.72,620.0,0.01,64.0,13.57
2019-01-31T06:00:00Z,7888.11,9540.93,620.0,0.03,64.0,11.19
2019-01-31T07:00:00Z,8639.45,10171.95,620.0,1.68,64.0,12.93
2019-01-31T08:00:00Z,9087.0,10076.94,620.0,6.07,64.0,9.89
2019-01-31T09:00:00Z,9131.89,10034.1,620.0,13.71,64.0,8.44
2019-01-31T10:00:00Z,9142.97,9837.54,620.0,29.96,64.0,11.99
2019-01-31T11:00:00Z,9072.74,9329.19,620.0,61.86,64.0,18.93
2019-01-31T12:00:00Z,8780.25,9865.91,620.0,79.06,64.0,25.29
2019-01-31T13:00:00Z,8670.93,9363.99,620.0,64.51,64.0,23.94
2019-01-31T14:00:00Z,8466.44,9028.9,620.0,38.06,64.0,33.67
2019-01-31T15:00:00Z,8415.81,9077.41,620.0,12.73,64.0,32.48
2019-01-31T16:00:00Z,8427.76,9427.27,620.0,0.48,64.0,28.01
2019-01-31T17:00:00Z,8697.27,9567.92,620.0,0.02,64.0,26.89
2019-01-31T18:00:00Z,8863.08,9660.32,620.0,0.01,64.0,28.3
2019-01-31T19:00:00Z,8540.83,9354.03,620.0,0.01,64.0,39.23
2019-01-31T20:00:00Z,8091.6,8704.26,620.0,0.01,64.0,45.69
2019-01-31T21:00:00Z,7592.09,8187.75,620.0,0.01,64.0,43.61
2019-01-31T22:00:00Z,7396.43,8491.3,620.0,0.01,64.0,38.65
2019-01-31T23:00:00Z,7583.75,7699.25,620.0,0.01,64.0,41.04
2019-02-01T00:00:00Z,7113.6,7864.89,620.0,0.01,64.0,41.08
2019-02-01T01:00:00Z,7104.43,7807.93,620.0,0.01,64.0,41.43
2019-02-01T02:00:00Z,7075.08,7801.96,620.0,0.01,64.0,41.48
2019-02-01T03:00:00Z,6991.31,7823.09,620.0,0.01,64.0,36.54
2019-02-01T04:00:00Z,6881.0,7904.15,620.0,0.01,64.0,35.69
2019-02-01T05:00:00Z,6939.15,8695.8,620.0,0.01,64.0,30.23
2019-02-01T06:00:00Z,7338.75,9070.51,620.0,0.03,64.0,30.76
2019-02-01T07:00:00Z,8072.76,9747.45,620.0,1.91,64.0,25.91
2019-02-01T08:00:00Z,8501.59,9426.51,620.0,10.36,64.0,19.79
2019-02-01T09:00:00Z,8607.32,9694.11,620.0,18.61,64.0,13.82
2019-02-01T10:00:00Z,8694.48,9574.58,620.0,23.17,64.0,10.91
2019-02-01T11:00:00Z,8730.32,9360.56,620.0,25.24,64.0,10.05
2019-02-01T12:00:00Z,8520.89,9234.78,620.0,22.42,64.0,10.96
2019-02-01T13:00:00Z,8500.41,9198.54,620.0,14.49,64.0,12.15
2019-02-01T14:00:00Z,8360.08,9076.56,620.0,8.78,64.0,12.39
2019-02-01T15:00:00Z,8247.46,9211.41,620.0,3.15,64.0,10.41
2019-02-01T16:00:00Z,8160.03,8682.27,620.0,0.09,64.0,10.76
2019-02-01T17:00:00Z,8300.56,9266.82,620.0,0.02,64.0,15.19
2019-02-01T18:00:00Z,8368.97,9283.2,620.0,0.01,64.0,21.28
2019-02-01T19:00:00Z,8059.68,8896.09,620.0,0.01,64.0,22.99
2019-02-01T20:00:00Z,7634.59,8330.29,620.0,0.01,64.0,22.03
2019-02-01T21:00:00Z,7175.26,7955.79,620.0,0.01,64.0,19.82
2019-02-01T22:00:00Z,7267.78,7765.24,620.0,0.01,64.0,16.19
2019-02-01T23:00:00Z,7231.3,7715.87,620.0,0.01,64.0,20.51
2019-02-02T00:00:00Z,7139.22,8324.53,620.0,0.01,64.0,18.06
2019-02-02T01:00:00Z,7246.64,7992.76,620.0,0.01,64.0,11.15
2019-02-02T02:00:00Z,7496.03,8018.2,620.0,0.01,64.0,7.62
2019-02-02T03:00:00Z,7587.18,7762.11,620.0,0.01,64.0,4.54
2019-02-02T04:00:00Z,7489.2,8116.69,620.0,0.01,64.0,5.54
2019-02-02T05:00:00Z,7500.99,7403.39,620.0,0.01,64.0,4.34
2019-02-02T06:00:00Z,7387.49,7481.51,620.0,0.02,64.0,1.91
2019-02-02T07:00:00Z,7312.55,7788.75,620.0,2.94,64.0,0.85
2019-02-02T08:00:00Z,7044.48,8372.46,620.0,15.5,64.0,1.31
2019-02-02T09:00:00Z,7142.67,8867.65,620.0,39.37,64.0,1.43
2019-02-02T10:00:00Z,7183.84,8307.18,620.0,63.74,64.0,1.12
2019-02-02T11:00:00Z,7125.44,8339.55,620.0,70.8,64.0,1.25
2019-02-02T12:00:00Z,7118.0,8242.69,620.0,59.55,64.0,1.37
2019-02-02T13:00:00Z,7337.16,8230.22,620.0,39.19,64.0,2.03
2019-02-02T14:00:00Z,7369.71,8380.25,620.0,20.83,64.0,3.0
2019-02-02T15:00:00Z,7351.81,8239.87,620.0,8.1,64.0,6.38
2019-02-02T16:00:00Z,7208.4,8353.12,620.0,0.44,64.0,7.89
2019-02-02T17:00:00Z,7342.22,8578.04,620.0,0.01,64.0,7.56
2019-02-02T18:00:00Z,7494.4,8350.67,620.0,0.01,64.0,7.16
2019-02-02T19:00:00Z,7248.54,8310.91,620.0,0.01,64.0,6.76
2019-02-02T20:00:00Z,6921.9,8356.28,620.0,0.01,64.0,5.3
2019-02-02T21:00:00Z,6798.96,8310.95,620.0,0.01,64.0,4.86
2019-02-02T22:00:00Z,6804.12,7939.07,620.0,0.01,64.0,5.11
2019-02-02T23:00:00Z,6879.02,8091.38,620.0,0.01,64.0,7.44
2019-02-03T00:00:00Z,6902.77,7207.85,620.0,0.01,64.0,9.75
2019-02-03T01:00:00Z,7001.62,7594.13,620.0,0.01,64.0,13.24
2019-02-03T02:00:00Z,6966.45,7487.55,620.0,0.01,64.0,14.84
2019-02-03T03:00:00Z,6971.35,7450.13,620.0,0.01,64.0,16.63
2019-02-03T04:00:00Z,6748.99,7450.64,620.0,0.01,64.0,17.07
2019-02-03T05:00:00Z,6709.68,7328.02,620.0,0.01,64.0,16.63
2019-02-03T06:00:00Z,6660.37,7087.18,620.0,0.01,64.0,17.17
2019-02-03T07:00:00Z,6629.69,7331.9,620.0,0.53,64.0,16.49
2019-02-03T08:00:00Z,6944.45,7378.05,620.0,3.25,64.0,15.67
2019-02-03T09:00:00Z,6781.32,7993.9,620.0,7.74,64.0,18.27
2019-02-03T10:00:00Z,6771.58,7960.99,620.0,12.22,64.0,21.81
2019-02-03T11:00:00Z,6852.96,8110.0,620.0,14.75,64.0,22.72
2019-02-03T12:00:00Z,7127.39,8102.65,620.0,16.81,64.0,22.39
2019-02-03T13:00:00Z,7298.88,7953.98,620.0,12.39,64.0,22.21
2019-02-03T14:00:00Z,7041.56,7918.56,620.0,7.78,64.0,21.93
2019-02-03T15:00:00Z,6977.35,7975.8,620.0,3.21,64.0,20.59
2019-02-03T16:00:00Z,6999.3,7848.14,620.0,0.33,64.0,17.7
2019-02-03T17:00:00Z,7210.07,8024.98,620.0,0.01,64.0,16.67
2019-02-03T18:00:00Z,7635.98,8017.23,620.0,0.01,64.0,16.52
2019-02-03T19:00:00Z,7473.4,7837.37,620.0,0.01,64.0,14.46
2019-02-03T20:00:00Z,7196.13,7992.07,620.0,0.01,64.0,11.93
2019-02-03T21:00:00Z,6882.34,7384.58,620.0,0.01,64.0,11.38
2019-02-03T22:00:00Z,6867.59,8103.77,620.0,0.01,64.0,7.21
2019-02-03T23:00:00Z,6669.78,7627.85,620.0,0.01,64.0,5.93
2019-02-04T00:00:00Z,6950.1,7694.46,620.0,0.01,64.0,4.07
2019-02-04T01:00:00Z,7094.14,8588.42,620.0,0.01,64.0,2.21
2019-02-04T02:00:00Z,6974.12,7957.44,620.0,0.01,64.0,3.79
2019-02-04T03:00:00Z,7141.82,8272.72,620.0,0.01,64.0,5.26
2019-02-04T04:00:00Z,7147.18,7630.13,620.0,0.01,64.0,8.18
2019-02-04T05:00:00Z,7107.89,8241.89,620.0,0.01,64.0,12.1
2019-02-04T06:00:00Z,7583.69,9205.47,620.0,0.04,64.0,12.79
2019-02-04T07:00:00Z,8301.57,9807.16,620.0,2.88,64.0,9.28
2019-02-04T08:00:00Z,8695.45,9850.85,620.0,12.08,64.0,9.66
2019-02-04T09:00:00Z,8738.03,9824.83,620.0,28.62,64.0,11.98
2019-02-04T10:00:00Z,8697.36,9997.27,620.0,41.82,64.0,13.0
2019-02-04T11:00:00Z,8625.58,9493.6,620.0,52.13,64.0,12.68
2019-02-04T12:00:00Z,8314.0,9473.0,620.0,55.25,64.0,11.98
2019-02-04T13:00:00Z,8278.54,9568.15,620.0,50.55,64.0,4.23
2019-02-04T14:00:00Z,8065.4,9450.57,620.0,32.64,64.0,0.69
2019-02-04T15:00:00Z,7956.55,9437.0,620.0,11.14,64.0,1.27
2019-02-04T16:00:00Z,7999.35,9666.31,620.0,0.82,64.0,1.58
2019-02-04T17:00:00Z,8229.81,9736.44,620.0,0.01,64.0,1.46
2019-02-04T18:00:00Z,8496.08,9528.38,620.0,0.01,64.0,0.62
2019-02-04T19:00:00Z,8215.34,9118.26,620.0,0.01,64.0,0.73
2019-02-04T20:00:00Z,7780.3,9388.58,620.0,0.01,64.0,1.14
2019-02-04T21:00:00Z,7351.02,8523.53,620.0,0.01,64.0,1.16
2019-02-04T22:00:00Z,7165.26,8252.15,620.0,0.01,64.0,1.22
2019-02-04T23:00:00Z,6967.65,7568.88,620.0,0.01,64.0,1.11
2019-02-05T00:00:00Z,6883.05,7973.55,620.0,0.01,64.0,1.28
2019-02-05T01:00:00Z,6874.14,8113.07,620.0,0.01,64.0,1.86
2019-02-05T02:00:00Z,6951.89,7988.03,620.0,0.01,64.0,1.42
2019-02-05T03:00:00Z,7213.24,7440.4,620.0,0.01,64.0,1.38
2019-02-05T04:00:00Z,7276.37,7623.29,620.0,0.01,64.0,2.46
2019-02-05T05:00:00Z,7469.42,8617.43,620.0,0.01,64.0,1.21
2019-02-05T06:00:00Z,7790.82,9225.85,620.0,0.03,64.0,2.37
2019-02-05T07:00:00Z,8494.96,9385.76,620.0,4.05,64.0,1.2
2019-02-05T08:00:00Z,8850.81,9576.99,620.0,17.95,64.0,2.4
2019-02-05T09:00:00Z,8882.26,9607.55,620.0,35.8,64.0,5.76
2019-02-05T10:00:00Z,8836.07,9574.33,620.0,52.33,64.0,3.13
2019-02-05T11:00:00Z,8697.59,9244.33,620.0,61.92,64.0,2.2
2019-02-05T12:00:00Z,8366.63,9300.4,620.0,64.1,64.0,1.03
2019-02-05T13:00:00Z,8340.03,9232.68,620.0,56.0,64.0,0.6
2019-02-05T14:00:00Z,8219.38,8984.06,620.0,37.36,64.0,1.57
2019-02-05T15:00:00Z,8069.88,9005.25,620.0,14.59,64.0,2.63
2019-02-05T16:00:00Z,8116.38,9228.08,620.0,1.37,64.0,2.48
2019-02-05T17:00:00Z,8245.86,9630.56,620.0,0.02,64.0,4.02
2019-02-05T18:00:00Z,8617.21,9656.21,620.0,0.01,64.0,7.33
2019-02-05T19:00:00Z,8343.57,9148.82,620.0,0.01,64.0,8.37
2019-02-05T20:00:00Z,7908.33,8570.24,620.0,0.01,64.0,7.34
2019-02-05T21:00:00Z,7508.53,8494.24,620.0,0.01,64.0,5.13
2019-02-05T22:00:00Z,7406.85,8285.8,620.0,0.01,64.0,4.07
2019-02-05T23:00:00Z,7333.46,7704.63,620.0,0.01,64.0,5.74
2019-02-06T00:00:00Z,7436.73,7779.75,620.0,0.01,64.0,4.53
2019-02-06T01:00:00Z,7481.86,7886.77,620.0,0.01,64.0,1.78
2019-02-06T02:00:00Z,7806.71,8182.72,620.0,0.01,64.0,1.55
2019-02-06T03:00:00Z,7770.47,7667.87,620.0,0.01,64.0,1.55
2019-02-06T04:00:00Z,7707.24,7823.21,620.0,0.01,64.0,1.56
2019-02-06T05:00:00Z,7492.66,8550.39,620.0,0.01,64.0,1.82
2019-02-06T06:00:00Z,7803.36,9270.11,620.0,0.03,64.0,2.18
2019-02-06T07:00:00Z,8463.11,9603.1,620.0,3.62,64.0,2.89
2019-02-06T08:00:00Z,8886.22,9602.72,620.0,16.17,64.0,3.07
2019-02-06T09:00:00Z,8949.3,9566.64,620.0,32.27,64.0,2.84
2019-02-06T10:00:00Z,8918.33,9626.47,620.0,44.36,64.0,1.7
2019-02-06T11:00:00Z,8805.74,9171.89,620.0,50.49,64.0,1.11
2019-02-06T12:00:00Z,8531.64,9125.02,620.0,50.3,64.0,0.73
2019-02-06T13:00:00Z,8499.49,9177.55,620.0,42.75,64.0,1.95
2019-02-06T14:00:00Z,8314.81,8918.16,620.0,28.09,64.0,1.65
2019-02-06T15:00:00Z,8289.0,9037.35,620.0,11.07,64.0,2.47
2019-02-06T16:00:00Z,8306.18,9065.87,620.0,1.0,64.0,3.24
2019-02-06T17:00:00Z,8456.43,9406.13,620.0,0.02,64.0,3.04
2019-02-06T18:00:00Z,8714.54,9591.94,620.0,0.01,64.0,2.67
2019-02-06T19:00:00Z,8413.2,9181.61,620.0,0.01,64.0,1.89
2019-02-06T20:00:00Z,7985.84,8749.45,620.0,0.01,64.0,5.12
2019-02-06T21:00:00Z,7558.19,8396.5,620.0,0.01,64.0,10.12
2019-02-06T22:00:00Z,7383.34,8121.52,620.0,0.01,64.0,11.91
2019-02-06T23:00:00Z,7345.45,8405.69,620.0,0.01,64.0,15.66
2019-02-07T00:00:00Z,7077.63,8147.11,620.0,0.01,64.0,22.83
2019-02-07T01:00:00Z,7182.15,7687.11,620.0,0.01,64.0,32.35
2019-02-07T02:00:00Z,7497.58,7765.79,620.0,0.01,64.0,32.91
2019-02-07T03:00:00Z,7468.6,7565.86,620.0,0.01,64.0,32.36
2019-02-07T04:00:00Z,7085.58,7847.3,620.0,0.01,64.0,31.41
2019-02-07T05:00:00Z,7205.98,8026.12,620.0,0.01,64.0,29.07
2019-02-07T06:00:00Z,7748.38,9086.75,620.0,0.08,64.0,26.35
2019-02-07T07:00:00Z,8411.29,9710.37,620.0,4.27,64.0,25.53
2019-02-07T08:00:00Z,8748.55,9673.5,620.0,12.28,64.0,23.42
2019-02-07T09:00:00Z,8838.01,9682.38,620.0,19.72,64.0,26.61
2019-02-07T10:00:00Z,8881.43,9524.49,620.0,24.02,64.0,22.94
2019-02-07T11:00:00Z,8835.74,9384.34,620.0,24.3,64.0,20.55
2019-02-07T12:00:00Z,8618.65,9451.86,620.0,20.54,64.0,14.93
2019-02-07T13:00:00Z,8618.43,9208.78,620.0,17.26,64.0,19.99
2019-02-07T14:00:00Z,8490.83,9184.64,620.0,11.54,64.0,17.53
2019-02-07T15:00:00Z,8406.88,9170.79,620.0,5.71,64.0,10.52
2019-02-07T16:00:00Z,8363.02,8943.34,620.0,0.52,64.0,11.79
2019-02-07T17:00:00Z,8400.03,9393.16,620.0,0.01,64.0,10.13
2019-02-07T18:00:00Z,8527.31,9280.5,620.0,0.0,64.0,12.88
2019-02-07T19:00:00Z,8249.17,9322.99,620.0,0.0,64.0,11.98
2019-02-07T20:00:00Z,7815.8,8752.75,620.0,0.0,64.0,9.12
2019-02-07T21:00:00Z,7365.79,8251.06,620.0,0.0,64.0,9.0
2019-02-07T22:00:00Z,7165.39,8052.87,620.0,0.0,64.0,10.18
2019-02-07T23:00:00Z,7048.63,7423.95,620.0,0.0,64.0,12.29
2019-02-08T00:00:00Z,6853.49,7188.06,620.0,0.0,64.0,12.76
2019-02-08T01:00:00Z,6945.01,7268.08,620.0,0.0,64.0,13.47
2019-02-08T02:00:00Z,6901.29,7306.87,620.0,0.0,64.0,11.42
2019-02-08T03:00:00Z,6845.57,8309.54,620.0,0.0,64.0,9.11
2019-02-08T04:00:00Z,6854.26,8322.11,620.0,0.01,64.0,6.76
2019-02-08T05:00:00Z,6912.78,8131.85,620.0,0.01,64.0,8.57
2019-02-08T06:00:00Z,7596.98,8937.04,620.0,0.26,64.0,13.08
2019-02-08T07:00:00Z,8254.81,9586.95,620.0,11.71,64.0,12.62
2019-02-08T08:00:00Z,8587.26,9488.55,620.0,39.67,64.0,9.29
2019-02-08T09:00:00Z,8576.01,9385.41,620.0,69.31,64.0,7.06
2019-02-08T10:00:00Z,8491.18,8815.77,620.0,89.09,64.0,7.27
2019-02-08T11:00:00Z,8366.96,9210.77,620.0,100.4,64.0,8.23
2019-02-08T12:00:00Z,8061.85,9258.77,620.0,95.1,64.0,12.89
2019-02-08T13:00:00Z,7917.03,8878.14,620.0,71.96,64.0,18.17
2019-02-08T14:00:00Z,7756.98,8890.54,620.0,47.7,64.0,18.71
2019-02-08T15:00:00Z,7656.13,8493.57,620.0,20.71,64.0,26.29
2019-02-08T16:00:00Z,7617.47,8828.2,620.0,2.34,64.0,29.82
2019-02-08T17:00:00Z,7936.67,9222.28,620.0,0.01,64.0,34.25
2019-02-08T18:00:00Z,8267.45,9196.26,620.0,0.0,64.0,32.7
2019-02-08T19:00:00Z,8030.26,8431.94,620.0,0.0,64.0,33.44
2019-02-08T20:00:00Z,7638.66,8106.78,620.0,0.0,64.0,33.88
2019-02-08T21:00:00Z,7209.69,7946.34,620.0,0.0,64.0,35.27
2019-02-08T22:00:00Z,7083.77,7679.2,620.0,0.0,64.0,35.6
2019-02-08T23:00:00Z,7122.6,7868.09,620.0,0.0,64.0,35.74
2019-02-09T00:00:00Z,7108.2,7342.53,620.0,0.0,64.0,34.51
2019-02-09T01:00:00Z,7014.58,7642.32,620.0,0.0,64.0,33.44
2019-02-09T02:00:00Z,6938.8,7666.98,620.0,0.0,64.0,33.43
2019-02-09T03:00:00Z,6767.32,7376.49,620.0,0.0,64.0,32.05
2019-02-09T04:00:00Z,6709.06,7229.08,620.0,0.01,64.0,31.39
2019-02-09T05:00:00Z,6758.61,7476.3,620.0,0.01,64.0,29.9
2019-02-09T06:00:00Z,6838.61,7254.93,620.0,0.07,64.0,23.0
2019-02-09T07:00:00Z,6755.19,7182.1,620.0,5.33,64.0,25.18
2019-02-09T08:00:00Z,6848.07,7020.61,620.0,26.5,64.0,26.18
2019-02-09T09:00:00Z,6963.8,7771.52,620.0,58.16,64.0,26.27
2019-02-09T10:00:00Z,7018.6,7670.9,620.0,82.55,64.0,29.57
2019-02-09T11:00:00Z,7041.44,7557.09,620.0,100.07,64.0,31.22
2019-02-09T12:00:00Z,7212.74,7716.05,620.0,83.3,64.0,34.22
2019-02-09T13:00:00Z,7242.62,7889.1,620.0,63.61,64.0,33.92
2019-02-09T14:00:00Z,7126.13,7654.29,620.0,47.63,64.0,25.02
2019-02-09T15:00:00Z,6942.67,7332.05,620.0,19.38,64.0,26.04
2019-02-09T16:00:00Z,6947.2,8303.81,620.0,2.0,64.0,31.97
2019-02-09T17:00:00Z,7133.12,7467.44,620.0,0.01,64.0,28.82
2019-02-09T18:00:00Z,7352.13,8061.89,620.0,0.0,64.0,24.85
2019-02-09T19:00:00Z,7120.08,7403.58,620.0,0.0,64.0,25.0
2019-02-09T20:00:00Z,6864.92,7238.91,620.0,0.0,64.0,27.72
2019-02-09T21:00:00Z,6819.75,7611.79,620.0,0.0,64.0,27.23
2019-02-09T22:00:00Z,6786.2,7318.17,620.0,0.0,64.0,31.44
2019-02-09T23:00:00Z,6845.7,7343.82,620.0,0.0,64.0,28.23
2019-02-10T00:00:00Z,6991.38,7361.27,620.0,0.0,64.0,30.36
2019-02-10T01:00:00Z,6896.79,7242.97,620.0,0.0,64.0,33.86
2019-02-10T02:00:00Z,6891.56,7355.19,620.0,0.0,64.0,36.07
2019-02-10T03:00:00Z,6770.23,7003.75,620.0,0.0,64.0,40.01
2019-02-10T04:00:00Z,6759.84,6777.87,620.0,0.0,64.0,43.08
2019-02-10T05:00:00Z,6776.21,7482.89,620.0,0.0,64.0,43.43
2019-02-10T06:00:00Z,6822.86,7172.28,620.0,0.1,64.0,41.13
2019-02-10T07:00:00Z,6826.78,7296.43,620.0,9.12,64.0,39.74
2019-02-10T08:00:00Z,6835.96,7215.69,620.0,32.8,64.0,39.9
2019-02-10T09:00:00Z,6689.43,7227.65,620.0,58.77,64.0,41.29
2019-02-10T10:00:00Z,6715.57,7392.86,620.0,73.95,64.0,33.76
2019-02-10T11:00:00Z,6730.69,7546.48,620.0,79.84,64.0,29.82
2019-02-10T12:00:00Z,6913.19,7452.17,620.0,46.92,64.0,19.42
2019-02-10T13:00:00Z,7139.88,7036.92,620.0,27.1,64.0,13.35
2019-02-10T14:00:00Z,6975.32,7472.58,620.0,16.2,64.0,15.46
2019-02-10T15:00:00Z,6984.3,7016.19,620.0,5.33,64.0,26.22
2019-02-10T16:00:00Z,6775.88,7424.48,620.0,0.54,64.0,27.13
2019-02-10T17:00:00Z,7017.89,7163.91,620.0,0.01,64.0,25.21
2019-02-10T18:00:00Z,7232.66,7819.26,620.0,0.01,64.0,32.61
2019-02-10T19:00:00Z,7175.27,7446.99,620.0,0.0,64.0,33.44
2019-02-10T20:00:00Z,7426.99,7281.35,620.0,0.0,64.0,30.63
2019-02-10T21:00:00Z,7703.22,7594.3,620.0,0.0,64.0,30.14
2019-02-10T22:00:00Z,7712.94,7348.68,620.0,0.0,64.0,32.41
2019-02-10T23:00:00Z,7492.11,7193.53,620.0,0.0,64.0,32.25
2019-02-11T00:00:00Z,6978.75,6781.02,620.0,0.0,64.0,34.06
2019-02-11T01:00:00Z,7328.52,6707.89,620.0,0.0,64.0,31.99
2019-02-11T02:00:00Z,7321.87,7056.32,620.0,0.0,64.0,32.71
2019-02-11T03:00:00Z,7322.13,7347.94,620.0,0.0,64.0,31.25
2019-02-11T04:00:00Z,7273.81,7602.07,620.0,0.01,64.0,36.04
2019-02-11T05:00:00Z,7427.85,7769.13,620.0,0.01,64.0,38.14
2019-02-11T06:00:00Z,7363.36,9337.7,620.0,0.05,64.0,35.94
2019-02-11T07:00:00Z,8031.7,9579.65,620.0,4.41,64.0,32.8
2019-02-11T08:00:00Z,8411.36,8961.02,620.0,17.0,64.0,23.18
2019-02-11T09:00:00Z,8509.94,9646.78,620.0,43.03,64.0,17.7
2019-02-11T10:00:00Z,8536.27,9602.52,620.0,59.89,64.0,19.79
2019-02-11T11:00:00Z,8548.35,9471.39,620.0,70.45,64.0,18.31
2019-02-11T12:00:00Z,8203.42,9503.81,620.0,73.21,64.0,18.61
2019-02-11T13:00:00Z,8238.2,9425.01,620.0,61.78,64.0,21.58
2019-02-11T14:00:00Z,8092.9,9345.46,620.0,40.25,64.0,20.67
2019-02-11T15:00:00Z,8041.91,9072.42,620.0,19.41,64.0,17.8
2019-02-11T16:00:00Z,8017.94,9180.48,620.0,2.35,64.0,15.53
2019-02-11T17:00:00Z,8120.21,9434.99,620.0,0.01,64.0,15.23
2019-02-11T18:00:00Z,8394.87,9281.06,620.0,0.0,64.0,13.29
2019-02-11T19:00:00Z,8093.79,8845.63,620.0,0.0,64.0,15.23
2019-02-11T20:00:00Z,7637.93,8688.97,620.0,0.0,64.0,13.34
2019-02-11T21:00:00Z,7169.89,8124.56,620.0,0.0,64.0,12.16
2019-02-11T22:00:00Z,7010.29,8299.96,620.0,0.0,64.0,10.99
2019-02-11T23:00:00Z,6847.65,7941.02,620.0,0.0,64.0,6.45
2019-02-12T00:00:00Z,6942.02,7503.48,620.0,0.0,64.0,5.84
2019-02-12T01:00:00Z,6850.14,7474.34,620.0,0.0,64.0,5.98
2019-02-12T02:00:00Z,6779.18,7470.7,620.0,0.0,64.0,4.76
2019-02-12T03:00:00Z,6958.1,7739.31,620.0,0.0,64.0,3.57
2019-02-12T04:00:00Z,6891.7,7812.85,620.0,0.01,64.0,3.26
2019-02-12T05:00:00Z,7123.7,8404.86,620.0,0.01,64.0,4.6
2019-02-12T06:00:00Z,7601.58,9011.86,620.0,0.35,64.0,5.99
2019-02-12T07:00:00Z,8218.98,9735.67,620.0,14.54,64.0,5.95
2019-02-12T08:00:00Z,8545.23,9643.72,620.0,47.28,64.0,6.13
2019-02-12T09:00:00Z,8539.58,9164.29,620.0,90.49,64.0,7.69
2019-02-12T10:00:00Z,8440.77,9551.64,620.0,122.08,64.0,9.15
2019-02-12T11:00:00Z,8367.78,9638.9,620.0,138.97,64.0,8.92
2019-02-12T12:00:00Z,7965.04,9083.25,620.0,115.93,64.0,12.45
2019-02-12T13:00:00Z,7975.34,9045.25,620.0,97.77,64.0,13.87
2019-02-12T14:00:00Z,7824.28,9051.9,620.0,79.36,64.0,14.21
2019-02-12T15:00:00Z,7718.68,9044.19,620.0,39.1,64.0,13.74
2019-02-12T16:00:00Z,7756.73,8777.83,620.0,5.48,64.0,9.85
2019-02-12T17:00:00Z,7913.32,9603.52,620.0,0.01,64.0,4.86
2019-02-12T18:00:00Z,8328.32,9688.41,620.0,0.0,64.0,4.43
2019-02-12T19:00:00Z,8117.37,9032.14,620.0,0.0,64.0,6.57
2019-02-12T20:00:00Z,7691.49,8635.86,620.0,0.0,64.0,5.84
2019-02-12T21:00:00Z,7240.27,8699.14,620.0,0.0,64.0,10.6
2019-02-12T22:00:00Z,7143.68,8142.22,620.0,0.0,64.0,14.9
2019-02-12T23:00:00Z,6971.24,7921.73,620.0,0.0,64.0,10.72
2019-02-13T00:00:00Z,7051.7,7747.57,620.0,0.0,64.0,8.46
2019-02-13T01:00:00Z,7033.83,7696.31,620.0,0.0,64.0,8.84
2019-02-13T02:00:00Z,7118.69,7731.94,620.0,0.0,64.0,12.3
2019-02-13T03:00:00Z,7166.66,7449.38,620.0,0.0,64.0,17.11
2019-02-13T04:00:00Z,7117.73,8353.95,620.0,0.01,64.0,19.43
2019-02-13T05:00:00Z,6935.3,8391.83,620.0,0.01,64.0,19.56
2019-02-13T06:00:00Z,7560.9,8850.27,620.0,0.85,64.0,24.51
2019-02-13T07:00:00Z,8214.65,9498.88,620.0,24.53,64.0,30.89
2019-02-13T08:00:00Z,8491.3,9392.67,620.0,83.72,64.0,29.02
2019-02-13T09:00:00Z,8441.57,9483.39,620.0,139.93,64.0,21.37
2019-02-13T10:00:00Z,8344.65,9574.35,620.0,175.51,64.0,15.76
2019-02-13T11:00:00Z,8190.81,8808.86,620.0,189.62,64.0,8.76
2019-02-13T12:00:00Z,7916.75,8397.56,620.0,183.52,64.0,5.28
2019-02-13T13:00:00Z,7978.15,8471.43,620.0,156.99,64.0,4.54
2019-02-13T14:00:00Z,7956.81,8877.45,620.0,109.73,64.0,6.14
2019-02-13T15:00:00Z,7732.26,8870.46,620.0,48.2,64.0,9.49
2019-02-13T16:00:00Z,7497.36,8714.46,620.0,5.99,64.0,7.23
2019-02-13T17:00:00Z,7671.5,9467.14,620.0,0.02,64.0,5.05
2019-02-13T18:00:00Z,8195.1,9718.01,620.0,0.01,64.0,3.12
